code,orderdate,customercode,type,paymentmethod
17541,2023-04-01 11:14:50,1923,phone,PayPal
17542,2023-04-03 03:08:15,518,phone,CreditCard
17543,2023-04-08 15:20:51,1961,online,CreditCard
17544,2023-04-08 13:17:41,1769,phone,CreditCard
17545,2023-04-02 02:26:51,393,phone,Cash
17546,2023-04-03 04:12:29,578,in-store,Cash
17547,2023-04-10 00:28:41,1287,online,Cash
17548,2023-04-04 10:16:04,1617,phone,CreditCard
17549,2023-04-03 08:44:42,185,in-store,Cash
17550,2023-04-09 19:16:51,328,in-store,PayPal
17551,2023-04-11 09:00:07,795,in-store,Cash
17552,2023-04-13 15:37:52,646,phone,CreditCard
17553,2023-04-14 05:08:06,1596,online,CreditCard
17554,2023-04-11 14:17:45,1696,phone,PayPal
17555,2023-04-14 16:28:40,230,phone,PayPal
17556,2023-04-11 04:03:42,157,in-store,Cash
17557,2023-04-14 15:49:05,962,online,PayPal
17558,2023-04-09 13:35:04,949,in-store,PayPal
17559,2023-04-01 13:45:08,1031,phone,Cash
17560,2023-04-03 06:51:29,802,in-store,CreditCard
17561,2023-04-08 12:28:58,1941,online,PayPal
17562,2023-04-09 08:25:26,1569,in-store,CreditCard
17563,2023-04-08 04:05:45,1833,phone,PayPal
17564,2023-04-14 13:02:49,1446,phone,PayPal
17565,2023-04-06 20:09:06,1493,online,CreditCard
17566,2023-04-12 15:42:16,104,phone,PayPal
17567,2023-04-09 05:11:11,1796,in-store,CreditCard
17568,2023-04-02 17:38:50,614,phone,CreditCard
17569,2023-04-05 15:40:01,537,in-store,Cash
17570,2023-04-14 09:13:14,1865,online,CreditCard
17571,2023-04-10 23:49:21,1793,online,Cash
17572,2023-04-13 13:40:05,619,phone,PayPal
17573,2023-04-02 12:34:09,1063,online,PayPal
17574,2023-04-04 16:29:51,836,in-store,CreditCard
17575,2023-04-06 22:48:08,896,phone,CreditCard
17576,2023-04-03 21:09:21,1170,online,Cash
17577,2023-04-08 15:18:59,1372,phone,CreditCard
17578,2023-04-01 03:08:33,902,online,Cash
17579,2023-04-14 04:15:16,1898,online,CreditCard
17580,2023-04-04 02:49:04,1220,phone,Cash
17581,2023-04-09 13:09:20,165,online,PayPal
17582,2023-04-10 15:57:06,856,in-store,CreditCard
17583,2023-04-14 07:18:40,53,in-store,CreditCard
17584,2023-04-13 12:49:14,469,in-store,Cash
17585,2023-04-01 04:03:31,719,phone,PayPal
17586,2023-04-09 01:32:35,210,in-store,PayPal
17587,2023-04-08 21:30:04,1349,online,CreditCard
17588,2023-04-08 11:21:45,1369,in-store,Cash
17589,2023-04-07 10:36:24,1831,phone,CreditCard
17590,2023-04-09 02:11:56,1064,online,Cash
17591,2023-04-06 19:10:32,158,online,Cash
17592,2023-04-05 05:08:44,971,phone,PayPal
17593,2023-04-07 00:05:53,307,phone,PayPal
17594,2023-04-02 22:27:25,269,in-store,PayPal
17595,2023-04-04 09:20:53,1649,phone,Cash
17596,2023-04-05 07:39:21,557,in-store,PayPal
17597,2023-04-13 03:19:31,617,online,PayPal
17598,2023-04-02 01:35:57,192,online,PayPal
17599,2023-04-02 21:49:57,1296,in-store,Cash
17600,2023-04-08 16:23:12,979,online,Cash
17601,2023-04-09 17:13:18,79,in-store,PayPal
17602,2023-04-14 10:34:09,897,online,Cash
17603,2023-04-12 20:36:01,984,in-store,CreditCard
17604,2023-04-07 19:20:48,1435,in-store,PayPal
17605,2023-04-02 08:10:34,1936,online,Cash
17606,2023-04-07 17:04:12,342,in-store,PayPal
17607,2023-04-01 03:15:48,561,online,CreditCard
17608,2023-04-11 10:11:22,738,phone,CreditCard
17609,2023-04-09 16:01:33,1659,in-store,Cash
17610,2023-04-04 16:27:09,901,in-store,Cash
17611,2023-04-02 11:51:58,1046,phone,CreditCard
17612,2023-04-03 01:54:30,698,online,CreditCard
17613,2023-04-07 17:47:21,1746,online,PayPal
17614,2023-04-05 12:06:24,1944,in-store,Cash
17615,2023-04-08 20:59:34,237,phone,Cash
17616,2023-04-09 16:48:47,1335,online,Cash
17617,2023-04-07 02:20:08,1889,in-store,CreditCard
17618,2023-04-12 08:47:27,284,phone,PayPal
17619,2023-04-03 07:57:11,1521,phone,CreditCard
17620,2023-04-02 00:02:35,1451,in-store,Cash
17621,2023-04-06 10:51:57,768,online,Cash
17622,2023-04-13 02:21:54,1893,phone,PayPal
17623,2023-04-05 14:50:28,1421,online,Cash
17624,2023-04-07 04:11:11,1315,online,CreditCard
17625,2023-04-01 11:22:08,668,in-store,PayPal
17626,2023-04-13 03:57:57,844,online,Cash
17627,2023-04-13 04:13:51,729,online,PayPal
17628,2023-04-06 23:03:52,244,phone,CreditCard
17629,2023-04-05 20:52:58,753,phone,PayPal
17630,2023-04-08 18:42:27,741,in-store,PayPal
17631,2023-04-08 09:33:31,459,in-store,Cash
17632,2023-04-04 23:21:35,57,in-store,CreditCard
17633,2023-04-03 20:38:43,1807,phone,Cash
17634,2023-04-12 14:44:59,1531,phone,Cash
17635,2023-04-12 13:20:49,1591,online,Cash
17636,2023-04-13 08:19:47,1394,in-store,PayPal
17637,2023-04-03 02:54:32,820,phone,PayPal
17638,2023-04-01 04:42:14,585,in-store,CreditCard
17639,2023-04-12 02:09:17,1284,in-store,CreditCard
17640,2023-04-07 02:13:40,1451,in-store,PayPal
17641,2023-04-12 10:36:37,391,phone,PayPal
17642,2023-04-04 10:27:33,202,in-store,Cash
17643,2023-04-03 10:35:42,455,phone,PayPal
17644,2023-04-07 20:18:38,358,online,CreditCard
17645,2023-04-13 02:55:16,856,in-store,Cash
17646,2023-04-10 12:47:52,811,in-store,CreditCard
17647,2023-04-13 21:39:50,1539,in-store,CreditCard
17648,2023-04-12 03:23:14,1515,online,PayPal
17649,2023-04-04 02:33:57,1216,phone,CreditCard
17650,2023-04-06 17:03:46,91,online,Cash
17651,2023-04-05 10:51:32,1375,in-store,CreditCard
17652,2023-04-05 17:04:00,1379,online,CreditCard
17653,2023-04-04 01:29:19,679,online,PayPal
17654,2023-04-04 22:16:34,217,online,CreditCard
17655,2023-04-07 22:09:24,1216,online,Cash
17656,2023-04-08 21:06:06,1269,in-store,CreditCard
17657,2023-04-12 02:52:02,1627,online,Cash
17658,2023-04-12 12:51:13,561,in-store,Cash
17659,2023-04-02 07:46:30,1628,online,Cash
17660,2023-04-07 15:45:31,390,online,PayPal
17661,2023-04-01 10:30:55,903,online,CreditCard
17662,2023-04-14 17:10:45,1218,online,Cash
17663,2023-04-09 07:29:06,1976,in-store,Cash
17664,2023-04-07 03:00:21,1269,phone,Cash
17665,2023-04-06 22:36:52,1769,in-store,PayPal
17666,2023-04-03 23:54:46,141,in-store,PayPal
17667,2023-04-07 19:51:34,706,online,CreditCard
17668,2023-04-10 22:17:26,809,phone,Cash
17669,2023-04-01 02:05:17,1211,phone,PayPal
17670,2023-04-13 22:53:40,856,in-store,Cash
17671,2023-04-07 19:25:46,1328,phone,PayPal
17672,2023-04-03 09:23:18,1359,phone,Cash
17673,2023-04-08 15:15:39,1940,in-store,PayPal
17674,2023-04-12 21:39:03,922,online,PayPal
17675,2023-04-06 16:28:59,825,online,Cash
17676,2023-04-02 02:38:43,1611,in-store,CreditCard
17677,2023-04-13 20:53:50,182,online,Cash
17678,2023-04-07 07:42:46,1936,in-store,PayPal
17679,2023-04-11 00:34:48,439,online,CreditCard
17680,2023-04-11 09:37:26,1447,in-store,Cash
17681,2023-04-05 19:33:25,1020,online,Cash
17682,2023-04-01 00:46:51,796,phone,PayPal
17683,2023-04-01 14:53:57,1450,phone,Cash
17684,2023-04-09 18:22:11,10,in-store,PayPal
17685,2023-04-02 20:12:41,1225,phone,Cash
17686,2023-04-13 06:39:50,636,in-store,Cash
17687,2023-04-05 06:37:23,1915,phone,PayPal
17688,2023-04-14 06:13:59,829,phone,PayPal
17689,2023-04-11 11:38:35,1235,in-store,Cash
17690,2023-04-09 03:42:02,574,in-store,PayPal
17691,2023-04-14 13:52:52,240,in-store,Cash
17692,2023-04-11 23:12:13,1399,phone,Cash
17693,2023-04-10 11:09:43,234,online,PayPal
17694,2023-04-06 05:30:35,1916,online,PayPal
17695,2023-04-01 10:34:50,9,online,PayPal
17696,2023-04-06 06:31:48,1020,phone,Cash
17697,2023-04-05 20:18:42,297,phone,PayPal
17698,2023-04-11 15:55:08,225,phone,PayPal
17699,2023-04-07 17:35:47,1991,phone,Cash
17700,2023-04-01 03:14:11,602,in-store,PayPal
17701,2023-04-03 05:56:01,1604,phone,PayPal
17702,2023-04-11 00:08:57,464,phone,PayPal
17703,2023-04-02 06:37:05,1075,phone,Cash
17704,2023-04-06 16:42:01,1029,online,CreditCard
17705,2023-04-04 08:02:12,878,in-store,Cash
17706,2023-04-08 15:15:06,1649,in-store,CreditCard
17707,2023-04-01 03:10:16,861,online,CreditCard
17708,2023-04-08 10:39:33,1126,in-store,PayPal
17709,2023-04-07 10:00:32,1939,online,PayPal
17710,2023-04-05 02:36:46,1284,in-store,CreditCard
17711,2023-04-06 19:59:49,1554,phone,Cash
17712,2023-04-07 16:14:38,16,in-store,Cash
17713,2023-04-07 20:16:02,1279,in-store,CreditCard
17714,2023-04-08 09:25:22,1921,phone,PayPal
17715,2023-04-06 10:09:40,231,online,Cash
17716,2023-04-02 23:54:55,489,online,Cash
17717,2023-04-04 13:53:22,1818,online,Cash
17718,2023-04-13 18:08:40,1422,in-store,CreditCard
17719,2023-04-01 09:57:02,484,phone,PayPal
17720,2023-04-03 17:47:10,733,online,CreditCard
17721,2023-04-11 17:00:17,410,online,PayPal
17722,2023-04-13 10:27:04,280,in-store,CreditCard
17723,2023-04-09 10:27:28,1296,online,Cash
17724,2023-04-05 04:18:42,1123,online,PayPal
17725,2023-04-03 22:06:48,1876,online,CreditCard
17726,2023-04-07 21:11:28,52,online,PayPal
17727,2023-04-13 17:58:15,1394,online,CreditCard
17728,2023-04-04 00:11:33,874,phone,PayPal
17729,2023-04-01 13:14:20,102,online,PayPal
17730,2023-04-05 00:54:44,1122,in-store,CreditCard
17731,2023-04-11 03:21:02,1100,online,Cash
17732,2023-04-02 12:36:26,645,in-store,PayPal
17733,2023-04-08 09:06:40,967,phone,CreditCard
17734,2023-04-07 20:15:05,626,phone,CreditCard
17735,2023-04-01 07:20:41,1233,online,PayPal
17736,2023-04-10 21:51:10,97,online,CreditCard
17737,2023-04-11 14:41:12,812,phone,PayPal
17738,2023-04-01 17:10:03,1080,in-store,PayPal
17739,2023-04-10 19:10:45,840,phone,CreditCard
17740,2023-04-12 00:30:43,248,online,CreditCard
17741,2023-04-02 03:24:48,1695,phone,CreditCard
17742,2023-04-04 06:27:45,340,phone,CreditCard
17743,2023-04-10 12:01:24,1388,in-store,Cash
17744,2023-04-07 08:50:45,1043,phone,CreditCard
17745,2023-04-02 00:05:49,1660,online,CreditCard
17746,2023-04-06 01:30:56,1707,in-store,CreditCard
17747,2023-04-09 20:36:03,1258,phone,PayPal
17748,2023-04-05 22:36:46,386,phone,Cash
17749,2023-04-11 20:12:02,940,phone,Cash
17750,2023-04-10 02:19:42,1673,phone,CreditCard
17751,2023-04-07 09:20:42,1961,phone,PayPal
17752,2023-04-05 16:30:59,1865,online,CreditCard
17753,2023-04-14 01:06:03,1947,in-store,CreditCard
17754,2023-04-02 22:41:14,961,phone,PayPal
17755,2023-04-05 17:29:18,1292,phone,CreditCard
17756,2023-04-03 16:24:04,171,phone,Cash
17757,2023-04-10 18:56:33,829,online,CreditCard
17758,2023-04-05 00:13:04,484,in-store,Cash
17759,2023-04-09 21:49:48,1586,online,CreditCard
17760,2023-04-13 07:16:47,601,phone,Cash
17761,2023-04-12 12:58:41,41,phone,CreditCard
17762,2023-04-03 01:51:03,1111,online,Cash
17763,2023-04-11 09:41:38,1347,in-store,CreditCard
17764,2023-04-02 03:11:58,471,online,PayPal
17765,2023-04-14 03:53:43,1470,phone,Cash
17766,2023-04-08 11:57:45,1790,phone,Cash
17767,2023-04-14 01:35:55,166,online,PayPal
17768,2023-04-12 09:04:39,793,in-store,CreditCard
17769,2023-04-11 19:44:34,1313,online,PayPal
17770,2023-04-05 21:59:36,1684,in-store,PayPal
17771,2023-04-08 15:32:11,943,online,PayPal
17772,2023-04-08 11:21:19,1986,in-store,PayPal
17773,2023-04-02 17:41:41,503,phone,CreditCard
17774,2023-04-04 22:39:23,1615,online,PayPal
17775,2023-04-02 18:25:19,1485,phone,Cash
17776,2023-04-02 01:59:46,596,phone,PayPal
17777,2023-04-02 18:33:56,127,in-store,PayPal
17778,2023-04-11 13:13:13,251,in-store,Cash
17779,2023-04-02 23:23:45,773,phone,Cash
17780,2023-04-09 08:27:32,462,phone,Cash
17781,2023-04-02 02:48:03,1885,online,PayPal
17782,2023-04-06 07:05:01,32,online,PayPal
17783,2023-04-05 03:31:57,80,in-store,CreditCard
17784,2023-04-09 12:16:19,1467,online,CreditCard
17785,2023-04-05 06:55:39,751,in-store,Cash
17786,2023-04-04 03:39:13,156,phone,PayPal
17787,2023-04-05 01:07:35,1636,in-store,PayPal
17788,2023-04-06 09:49:52,290,online,PayPal
17789,2023-04-01 22:38:14,306,phone,CreditCard
17790,2023-04-03 13:00:07,283,in-store,CreditCard
17791,2023-04-07 06:29:24,1792,online,CreditCard
17792,2023-04-06 05:37:20,1102,in-store,Cash
17793,2023-04-12 19:52:06,1053,in-store,Cash
17794,2023-04-06 17:46:24,1790,online,PayPal
17795,2023-04-01 21:58:32,1738,in-store,PayPal
17796,2023-04-14 12:50:33,747,online,Cash
17797,2023-04-11 04:24:50,862,phone,CreditCard
17798,2023-04-01 22:25:42,1582,online,PayPal
17799,2023-04-12 07:36:06,276,online,PayPal
17800,2023-04-06 08:03:08,320,in-store,CreditCard
17801,2023-04-10 09:06:07,1888,online,CreditCard
17802,2023-04-09 19:12:40,1369,phone,Cash
17803,2023-04-02 21:52:40,1180,online,Cash
17804,2023-04-03 12:52:21,1079,online,PayPal
17805,2023-04-08 01:16:49,442,in-store,Cash
17806,2023-04-09 18:44:28,1842,online,PayPal
17807,2023-04-01 03:05:55,597,in-store,Cash
17808,2023-04-01 06:53:33,683,in-store,CreditCard
17809,2023-04-10 15:49:56,994,in-store,CreditCard
17810,2023-04-01 16:35:47,955,in-store,CreditCard
17811,2023-04-03 00:47:48,667,in-store,Cash
17812,2023-04-13 00:14:38,578,in-store,CreditCard
17813,2023-04-09 09:47:18,985,in-store,Cash
17814,2023-04-11 17:20:24,778,phone,Cash
17815,2023-04-11 11:21:47,711,in-store,Cash
17816,2023-04-08 09:51:31,1832,phone,Cash
17817,2023-04-14 00:48:59,1656,online,Cash
17818,2023-04-05 23:59:53,703,in-store,Cash
17819,2023-04-03 07:17:28,1463,phone,Cash
17820,2023-04-09 06:33:38,1790,in-store,CreditCard
17821,2023-04-06 22:35:26,882,in-store,Cash
17822,2023-04-13 11:23:27,1929,phone,Cash
17823,2023-04-06 04:30:07,830,online,CreditCard
17824,2023-04-09 12:42:32,497,online,CreditCard
17825,2023-04-09 18:40:51,1925,phone,CreditCard
17826,2023-04-13 15:52:51,647,phone,Cash
17827,2023-04-10 00:59:24,844,phone,PayPal
17828,2023-04-06 06:23:28,1479,online,PayPal
17829,2023-04-02 14:43:10,934,in-store,Cash
17830,2023-04-11 08:45:13,386,in-store,CreditCard
17831,2023-04-03 09:42:17,466,online,Cash
17832,2023-04-02 14:21:49,64,in-store,PayPal
17833,2023-04-05 11:45:36,1989,online,Cash
17834,2023-04-05 10:17:30,29,phone,PayPal
17835,2023-04-07 11:06:25,1283,phone,PayPal
17836,2023-04-03 13:38:52,918,online,PayPal
17837,2023-04-11 03:05:38,1796,phone,Cash
17838,2023-04-10 20:33:51,677,online,Cash
17839,2023-04-04 17:39:14,1571,phone,Cash
17840,2023-04-04 20:27:21,1772,online,Cash
17841,2023-04-07 00:18:56,438,in-store,PayPal
17842,2023-04-05 09:14:33,974,online,CreditCard
17843,2023-04-03 01:40:52,251,online,Cash
17844,2023-04-10 02:06:28,402,online,CreditCard
17845,2023-04-06 13:25:45,730,online,Cash
17846,2023-04-05 22:08:56,265,phone,CreditCard
17847,2023-04-02 08:40:41,986,online,Cash
17848,2023-04-10 17:52:03,896,online,PayPal
17849,2023-04-02 18:31:25,1871,phone,CreditCard
17850,2023-04-07 17:04:26,1770,phone,CreditCard
17851,2023-04-04 09:57:07,199,phone,CreditCard
17852,2023-04-05 20:43:03,839,in-store,PayPal
17853,2023-04-14 08:47:39,1223,phone,PayPal
17854,2023-04-13 08:57:56,464,in-store,Cash
17855,2023-04-01 18:11:53,1043,in-store,Cash
17856,2023-04-10 23:39:01,1149,in-store,PayPal
17857,2023-04-12 01:50:51,82,in-store,CreditCard
17858,2023-04-04 03:26:57,166,phone,PayPal
17859,2023-04-05 07:24:31,1142,online,Cash
17860,2023-04-04 21:31:07,1727,in-store,Cash
17861,2023-04-13 06:47:20,16,phone,PayPal
17862,2023-04-01 13:27:44,38,phone,PayPal
17863,2023-04-11 03:34:08,151,online,Cash
17864,2023-04-07 16:09:03,1010,phone,Cash
17865,2023-04-13 16:50:57,654,in-store,Cash
17866,2023-04-05 04:22:06,1014,in-store,PayPal
17867,2023-04-06 23:07:50,1652,phone,PayPal
17868,2023-04-04 10:28:12,998,in-store,CreditCard
17869,2023-04-07 18:18:44,1654,online,Cash
17870,2023-04-03 10:03:20,675,phone,PayPal
17871,2023-04-07 15:54:47,871,in-store,Cash
17872,2023-04-06 20:59:17,571,phone,PayPal
17873,2023-04-02 02:57:41,579,in-store,CreditCard
17874,2023-04-03 09:32:50,1884,online,CreditCard
17875,2023-04-04 06:02:56,1891,phone,PayPal
17876,2023-04-07 15:28:59,1408,phone,CreditCard
17877,2023-04-13 13:32:16,264,in-store,Cash
17878,2023-04-11 10:55:39,1013,online,CreditCard
17879,2023-04-03 07:48:05,424,online,CreditCard
17880,2023-04-04 18:37:12,946,in-store,Cash
17881,2023-04-10 03:02:55,813,online,Cash
17882,2023-04-12 09:11:28,1779,phone,PayPal
17883,2023-04-11 07:00:17,41,in-store,CreditCard
17884,2023-04-05 15:56:34,504,in-store,Cash
17885,2023-04-03 00:32:59,1010,in-store,Cash
17886,2023-04-09 18:43:07,35,online,Cash
17887,2023-04-05 14:26:31,7,in-store,PayPal
17888,2023-04-05 02:22:36,451,online,Cash
17889,2023-04-12 19:58:04,364,in-store,CreditCard
17890,2023-04-10 16:07:39,401,online,PayPal
17891,2023-04-01 22:00:00,1853,online,CreditCard
17892,2023-04-07 20:45:49,1544,online,CreditCard
17893,2023-04-02 03:24:04,1748,phone,PayPal
17894,2023-04-08 16:26:46,1893,in-store,Cash
17895,2023-04-06 11:54:52,78,phone,Cash
17896,2023-04-14 03:36:45,622,online,PayPal
17897,2023-04-03 12:25:52,543,in-store,CreditCard
17898,2023-04-11 09:56:54,1916,phone,CreditCard
17899,2023-04-02 21:05:13,1651,phone,Cash
17900,2023-04-02 04:18:54,1905,in-store,PayPal
17901,2023-04-02 17:09:13,1426,phone,CreditCard
17902,2023-04-04 14:11:58,1965,phone,CreditCard
17903,2023-04-03 12:21:35,1811,in-store,Cash
17904,2023-04-10 11:52:45,534,phone,CreditCard
17905,2023-04-03 10:19:50,370,online,Cash
17906,2023-04-13 11:01:06,199,in-store,PayPal
17907,2023-04-02 20:40:15,294,in-store,PayPal
17908,2023-04-12 06:12:43,518,in-store,PayPal
17909,2023-04-10 04:14:51,1648,in-store,Cash
17910,2023-04-04 06:35:22,1231,online,Cash
17911,2023-04-09 00:52:43,832,phone,Cash
17912,2023-04-14 15:19:22,192,phone,CreditCard
17913,2023-04-05 16:26:22,528,online,CreditCard
17914,2023-04-08 17:28:17,163,in-store,PayPal
17915,2023-04-12 04:59:21,657,in-store,Cash
17916,2023-04-14 16:36:51,432,online,CreditCard
17917,2023-04-14 00:51:04,1204,in-store,PayPal
17918,2023-04-09 15:23:11,1915,phone,CreditCard
17919,2023-04-07 19:17:23,615,online,Cash
17920,2023-04-07 17:59:31,893,in-store,PayPal
17921,2023-04-13 12:51:54,1062,phone,Cash
17922,2023-04-13 11:54:38,366,online,CreditCard
17923,2023-04-01 01:07:00,1784,phone,CreditCard
17924,2023-04-09 03:38:42,114,online,PayPal
17925,2023-04-01 00:26:14,965,phone,Cash
17926,2023-04-04 08:47:53,1093,in-store,CreditCard
17927,2023-04-03 13:49:10,1357,in-store,Cash
17928,2023-04-03 01:37:38,1193,phone,Cash
17929,2023-04-13 07:08:01,1345,phone,CreditCard
17930,2023-04-13 22:43:26,239,in-store,CreditCard
17931,2023-04-07 23:44:59,1724,online,Cash
17932,2023-04-03 12:30:20,1104,online,Cash
17933,2023-04-07 03:03:42,658,in-store,Cash
17934,2023-04-08 11:13:09,14,in-store,Cash
17935,2023-04-14 11:46:32,1748,phone,CreditCard
17936,2023-04-09 23:11:31,1859,online,CreditCard
17937,2023-04-13 18:07:55,574,online,Cash
17938,2023-04-10 06:04:54,1070,in-store,PayPal
17939,2023-04-14 01:30:48,838,online,CreditCard
17940,2023-04-12 03:10:47,1369,in-store,PayPal
17941,2023-04-09 03:13:15,224,online,Cash
17942,2023-04-13 02:15:54,1247,in-store,CreditCard
17943,2023-04-11 09:47:14,783,in-store,CreditCard
17944,2023-04-10 17:23:16,108,phone,Cash
17945,2023-04-13 01:56:34,1494,phone,Cash
17946,2023-04-14 15:24:48,1164,in-store,Cash
17947,2023-04-03 16:50:08,578,online,CreditCard
17948,2023-04-02 00:45:53,761,phone,PayPal
17949,2023-04-01 18:45:57,59,in-store,PayPal
17950,2023-04-03 13:30:11,1152,online,Cash
17951,2023-04-07 01:34:11,408,online,CreditCard
17952,2023-04-11 16:46:37,1373,phone,PayPal
17953,2023-04-07 19:39:02,1147,online,CreditCard
17954,2023-04-02 10:29:45,1490,phone,CreditCard
17955,2023-04-13 21:25:58,1890,online,Cash
17956,2023-04-09 13:17:09,1837,in-store,Cash
17957,2023-04-12 08:03:42,1756,phone,Cash
17958,2023-04-04 01:40:54,1195,online,CreditCard
17959,2023-04-12 18:41:49,633,in-store,PayPal
17960,2023-04-12 03:32:40,480,online,CreditCard
17961,2023-04-10 22:40:08,1610,phone,Cash
17962,2023-04-12 17:13:24,1184,in-store,CreditCard
17963,2023-04-10 11:10:25,930,in-store,PayPal
17964,2023-04-11 05:35:57,100,phone,PayPal
17965,2023-04-04 12:19:19,1140,in-store,CreditCard
17966,2023-04-02 03:25:14,1881,online,CreditCard
17967,2023-04-07 02:43:47,441,in-store,Cash
17968,2023-04-12 08:28:57,160,phone,PayPal
17969,2023-04-14 04:46:39,722,online,CreditCard
17970,2023-04-02 05:22:11,1000,in-store,PayPal
17971,2023-04-02 23:31:36,951,phone,Cash
17972,2023-04-13 21:21:57,1377,online,Cash
17973,2023-04-02 15:22:17,1155,phone,PayPal
17974,2023-04-11 18:57:29,1639,phone,CreditCard
17975,2023-04-05 10:24:52,349,online,CreditCard
17976,2023-04-02 18:55:15,737,phone,CreditCard
17977,2023-04-09 14:44:12,193,phone,Cash
17978,2023-04-01 12:32:23,268,in-store,PayPal
17979,2023-04-01 03:17:48,1698,in-store,Cash
17980,2023-04-10 00:57:18,1649,online,CreditCard
17981,2023-04-04 13:34:27,143,online,PayPal
17982,2023-04-03 14:22:37,646,in-store,CreditCard
17983,2023-04-03 07:32:54,328,phone,PayPal
17984,2023-04-03 07:36:27,684,online,CreditCard
17985,2023-04-12 19:09:12,596,phone,Cash
17986,2023-04-01 00:23:47,71,online,Cash
17987,2023-04-05 08:38:03,150,phone,CreditCard
17988,2023-04-04 16:00:04,509,online,PayPal
17989,2023-04-12 16:08:50,231,in-store,PayPal
17990,2023-04-07 03:31:47,937,online,Cash
17991,2023-04-01 23:33:10,1396,in-store,CreditCard
17992,2023-04-09 06:44:46,1130,in-store,CreditCard
17993,2023-04-05 18:24:47,831,phone,CreditCard
17994,2023-04-01 07:58:23,1757,online,Cash
17995,2023-04-14 04:35:54,1332,online,CreditCard
17996,2023-04-14 16:35:39,1684,in-store,Cash
17997,2023-04-03 12:54:13,41,online,Cash
17998,2023-04-04 02:30:04,638,online,CreditCard
17999,2023-04-04 16:09:57,1671,in-store,CreditCard
18000,2023-04-13 19:50:24,773,online,Cash
18001,2023-04-11 22:14:41,237,phone,CreditCard
18002,2023-04-05 08:48:31,179,online,Cash
18003,2023-04-05 22:09:47,606,online,Cash
18004,2023-04-02 10:18:31,277,in-store,PayPal
