ordercode,productcode,quantity,discount
15377,647,9,0.12
15377,1178,2,0.02
15377,1423,2,0.18
15378,1049,3,0.05
15378,1720,1,0.06
15378,1018,4,0.02
15378,657,2,0.13
15378,1695,3,0.1
15378,454,7,0.15
15378,171,2,0.19
15378,1217,2,0.03
15379,898,8,0.07
15379,460,5,0.16
15379,415,7,0.08
15379,1155,10,0.12
15379,1046,2,0.05
15379,948,2,0.11
15380,32,6,0.17
15380,1168,6,0.15
15380,660,6,0.04
15380,995,9,0.16
15380,1108,6,0.11
15380,1886,10,0.1
15380,1688,10,0.2
15380,112,5,0.09
15380,1408,7,0.19
15380,1977,6,0.06
15381,767,2,0.14
15381,100,1,0.02
15381,1101,4,0.2
15381,1242,9,0.2
15381,159,6,0.15
15381,1374,6,0.01
15381,1096,7,0.06
15381,1092,10,0.14
15382,419,2,0.02
15382,1514,3,0.17
15382,708,9,0.06
15382,1794,5,0.1
15382,879,8,0.08
15382,1760,10,0.02
15382,1391,1,0.17
15383,147,6,0.16
15383,602,4,0.04
15384,286,6,0.06
15384,131,2,0.02
15384,1068,2,0.16
15384,1131,3,0.09
15384,898,8,0.07
15384,665,8,0.03
15384,4,8,0.15
15384,820,2,0.04
15384,1310,9,0.01
15384,934,10,0.03
15385,805,2,0.05
15385,1993,10,0.13
15386,827,1,0.19
15386,842,7,0.05
15386,1895,4,0.13
15387,1683,8,0.09
15387,1043,2,0.14
15387,421,3,0.07
15387,975,8,0.2
15387,671,7,0.12
15387,1850,10,0.0
15387,697,8,0.19
15387,234,6,0.02
15387,1299,5,0.14
15387,1700,10,0.01
15388,1619,6,0.03
15388,1583,2,0.13
15389,1267,1,0.01
15389,1824,7,0.12
15389,1689,1,0.15
15389,633,8,0.07
15389,1516,5,0.13
15390,769,7,0.05
15390,999,6,0.1
15391,615,1,0.02
15391,1153,6,0.05
15391,891,4,0.19
15391,1839,8,0.16
15391,1213,7,0.07
15391,1224,4,0.13
15391,1235,2,0.18
15392,216,3,0.08
15392,1972,3,0.2
15392,779,10,0.08
15392,85,10,0.06
15392,1547,4,0.13
15393,36,8,0.07
15393,1418,3,0.2
15393,1349,10,0.06
15393,690,1,0.08
15393,1005,5,0.1
15393,1279,9,0.0
15394,1141,7,0.14
15394,1544,10,0.06
15394,1944,3,0.11
15394,1114,6,0.09
15395,414,9,0.14
15395,26,8,0.14
15395,1817,7,0.05
15395,279,2,0.11
15395,429,2,0.02
15395,1842,2,0.04
15395,1902,2,0.17
15395,542,10,0.18
15396,1924,2,0.17
15396,67,3,0.18
15396,394,6,0.08
15396,1195,2,0.02
15396,646,2,0.11
15396,1059,9,0.18
15396,1848,8,0.05
15397,14,7,0.19
15397,1851,10,0.19
15397,1856,5,0.03
15397,1154,1,0.06
15397,1828,8,0.04
15397,1162,6,0.16
15397,910,3,0.12
15398,484,8,0.16
15398,1952,8,0.0
15398,1462,9,0.06
15398,1823,1,0.17
15398,1462,8,0.18
15398,1931,3,0.2
15398,1485,9,0.12
15398,376,8,0.03
15399,63,9,0.12
15399,1264,2,0.02
15399,1642,8,0.06
15399,1511,8,0.14
15399,1766,9,0.14
15399,1291,3,0.04
15399,633,10,0.16
15399,1460,10,0.06
15399,1233,6,0.04
15399,371,2,0.11
15400,383,2,0.13
15400,195,1,0.09
15400,399,5,0.2
15400,1172,10,0.09
15401,339,4,0.1
15401,1022,2,0.19
15401,437,10,0.05
15401,1728,7,0.04
15401,11,2,0.06
15401,1972,10,0.2
15401,1514,5,0.04
15401,814,3,0.17
15402,884,6,0.08
15402,366,9,0.11
15402,1096,3,0.19
15403,1651,10,0.02
15403,1997,1,0.02
15403,1919,8,0.16
15403,701,6,0.15
15403,308,9,0.04
15403,1248,1,0.1
15403,966,3,0.18
15403,925,4,0.07
15403,381,6,0.08
15404,929,10,0.16
15404,123,4,0.17
15405,1691,10,0.1
15405,1857,4,0.18
15405,1208,2,0.19
15405,1247,4,0.08
15405,1110,6,0.16
15405,1980,3,0.08
15405,1595,5,0.03
15405,1477,8,0.07
15406,787,5,0.19
15406,172,2,0.15
15406,162,5,0.05
15406,44,9,0.06
15406,1775,3,0.09
15407,160,2,0.05
15408,1714,9,0.06
15408,1783,9,0.18
15408,1734,6,0.16
15408,435,4,0.03
15408,1816,6,0.11
15408,1346,6,0.04
15409,1010,9,0.17
15409,1740,6,0.09
15409,13,1,0.04
15410,378,7,0.06
15411,1861,3,0.2
15411,353,10,0.12
15411,302,7,0.19
15411,338,5,0.01
15412,1647,1,0.19
15412,189,10,0.2
15412,1173,1,0.12
15412,1658,1,0.08
15413,1607,5,0.08
15413,1113,3,0.15
15413,1128,10,0.19
15413,308,3,0.08
15413,222,9,0.16
15413,1091,6,0.11
15414,38,9,0.07
15415,1429,2,0.18
15415,825,1,0.13
15415,1268,3,0.01
15415,960,10,0.05
15415,1199,5,0.19
15415,1022,6,0.0
15415,854,8,0.1
15415,958,4,0.16
15416,887,8,0.2
15416,1108,3,0.02
15416,260,7,0.06
15416,423,5,0.12
15416,1394,6,0.16
15416,1785,9,0.02
15416,39,7,0.03
15416,167,4,0.01
15417,1660,3,0.14
15417,1618,4,0.04
15417,696,1,0.06
15417,136,6,0.04
15417,1362,2,0.11
15417,536,7,0.19
15418,1897,3,0.08
15419,304,3,0.02
15419,1707,7,0.07
15419,319,7,0.08
15419,1172,6,0.17
15419,840,4,0.06
15419,1056,6,0.1
15419,1560,3,0.06
15419,308,1,0.1
15419,1592,1,0.2
15420,238,2,0.18
15420,1114,1,0.11
15420,131,3,0.06
15421,1284,6,0.11
15421,317,6,0.05
15421,1594,4,0.01
15421,1229,2,0.12
15422,1144,1,0.11
15422,1949,10,0.14
15422,20,8,0.06
15422,218,8,0.16
15422,613,8,0.13
15422,1391,3,0.18
15422,1439,3,0.06
15422,1470,9,0.06
15422,380,10,0.07
15422,744,2,0.04
15423,1679,7,0.06
15423,1341,4,0.18
15423,1401,10,0.15
15423,1117,8,0.18
15423,1787,8,0.11
15423,239,3,0.12
15423,967,9,0.1
15423,948,7,0.09
15424,233,1,0.18
15424,115,2,0.07
15424,1325,8,0.06
15425,650,9,0.07
15425,1053,6,0.15
15425,1433,5,0.12
15425,1874,10,0.16
15425,815,7,0.12
15425,572,2,0.12
15425,240,5,0.0
15425,1417,8,0.06
15425,1007,3,0.07
15426,1215,3,0.06
15427,1938,7,0.14
15427,711,2,0.03
15427,873,1,0.17
15427,1191,5,0.11
15428,347,2,0.11
15429,1513,6,0.07
15429,751,4,0.12
15429,1236,7,0.14
15429,770,6,0.18
15429,1047,1,0.2
15429,771,4,0.08
15429,1106,8,0.18
15429,748,3,0.05
15429,338,3,0.17
15429,882,7,0.1
15430,1478,4,0.11
15430,1,8,0.07
15430,1617,4,0.12
15430,353,8,0.19
15430,1872,3,0.16
15430,1929,6,0.03
15430,756,5,0.07
15430,1168,8,0.16
15430,1206,8,0.18
15431,1517,3,0.19
15431,147,6,0.11
15431,1089,1,0.08
15431,236,6,0.07
15431,767,7,0.03
15431,1446,7,0.05
15431,1222,5,0.14
15431,1437,7,0.13
15432,1706,4,0.15
15432,1241,4,0.05
15433,1887,9,0.04
15433,439,10,0.09
15433,527,6,0.06
15433,1561,8,0.02
15433,553,8,0.17
15434,783,1,0.03
15434,777,3,0.03
15434,1377,9,0.05
15434,753,4,0.1
15434,1710,3,0.04
15434,482,4,0.13
15434,748,1,0.11
15434,1471,5,0.13
15434,901,10,0.01
15434,113,6,0.16
15435,652,7,0.16
15435,1006,5,0.12
15436,899,1,0.02
15436,143,8,0.07
15436,709,2,0.09
15436,1496,4,0.06
15436,624,2,0.04
15436,942,6,0.0
15437,1222,4,0.19
15437,1959,10,0.08
15437,302,2,0.0
15437,300,2,0.03
15437,1928,1,0.17
15437,1634,10,0.05
15437,883,5,0.18
15438,1251,3,0.18
15438,1241,4,0.08
15438,489,8,0.15
15438,1950,9,0.01
15439,196,10,0.12
15440,1944,2,0.04
15441,452,3,0.03
15441,378,10,0.14
15441,312,6,0.19
15442,352,5,0.04
15442,190,3,0.05
15442,1616,1,0.02
15443,359,5,0.06
15443,1816,4,0.05
15443,38,2,0.02
15443,905,2,0.0
15443,1367,1,0.18
15443,1722,2,0.01
15444,564,1,0.16
15444,1252,9,0.18
15444,723,4,0.06
15444,874,6,0.04
15444,1020,4,0.17
15444,209,8,0.15
15444,145,3,0.08
15445,520,7,0.05
15445,1008,9,0.12
15445,90,2,0.02
15445,1733,6,0.17
15445,977,10,0.05
15445,572,9,0.1
15445,64,4,0.08
15445,1988,4,0.14
15445,476,4,0.01
15446,1832,6,0.18
15446,571,10,0.13
15446,397,7,0.11
15446,217,7,0.14
15446,1947,2,0.11
15446,1161,3,0.02
15446,146,9,0.17
15446,802,4,0.07
15446,231,2,0.01
15446,1489,8,0.1
15447,1103,8,0.1
15447,1247,7,0.03
15447,636,5,0.04
15447,1683,9,0.16
15447,1790,3,0.08
15447,248,9,0.09
15447,367,3,0.1
15447,26,4,0.05
15447,1236,5,0.09
15448,1066,4,0.07
15448,1227,3,0.11
15448,870,4,0.05
15449,1067,1,0.17
15449,1494,7,0.02
15449,607,9,0.01
15449,275,8,0.15
15449,781,9,0.15
15449,471,2,0.0
15450,495,9,0.01
15450,1048,10,0.09
15450,1209,1,0.16
15450,1148,6,0.05
15451,168,3,0.09
15451,685,5,0.16
15452,556,1,0.05
15452,1151,5,0.09
15452,416,10,0.01
15452,1794,6,0.04
15452,1676,10,0.08
15453,1332,3,0.18
15453,41,5,0.06
15453,265,5,0.04
15453,1948,5,0.16
15453,1275,5,0.09
15453,1012,3,0.19
15453,452,6,0.18
15453,233,9,0.04
15453,442,3,0.19
15454,438,9,0.02
15454,1033,2,0.11
15454,195,10,0.04
15454,984,5,0.04
15454,1783,9,0.05
15455,1755,1,0.05
15455,178,8,0.13
15455,832,6,0.17
15455,1065,10,0.1
15455,638,10,0.12
15455,325,6,0.01
15455,1157,9,0.17
15455,1387,10,0.05
15455,919,5,0.15
15456,1206,3,0.04
15456,684,7,0.19
15457,953,5,0.04
15457,1772,7,0.04
15457,653,6,0.01
15457,511,6,0.08
15457,1983,2,0.02
15457,1260,10,0.03
15457,1093,1,0.01
15458,805,2,0.14
15458,875,3,0.09
15458,1610,8,0.1
15458,1052,3,0.15
15459,1554,2,0.19
15459,709,10,0.05
15459,45,5,0.15
15459,486,3,0.14
15459,163,4,0.01
15459,124,10,0.15
15459,619,2,0.08
15459,22,6,0.11
15459,1460,5,0.1
15460,1645,6,0.01
15460,1021,5,0.11
15460,855,5,0.03
15460,370,6,0.15
15460,831,8,0.07
15460,1032,2,0.04
15460,336,2,0.03
15461,399,3,0.0
15461,1527,5,0.08
15461,47,8,0.14
15461,1314,3,0.06
15461,1848,3,0.06
15461,513,7,0.19
15461,1698,2,0.05
15461,24,7,0.0
15462,1490,2,0.09
15462,509,7,0.01
15462,1912,9,0.01
15463,438,10,0.2
15463,935,3,0.15
15463,650,1,0.2
15464,1681,4,0.04
15464,1548,7,0.04
15464,504,9,0.02
15464,618,3,0.03
15464,476,7,0.14
15465,55,7,0.03
15465,1175,6,0.03
15465,355,6,0.05
15465,265,6,0.02
15465,727,3,0.19
15465,1376,7,0.2
15465,1798,8,0.16
15466,1727,7,0.05
15466,1227,10,0.08
15466,977,7,0.03
15466,407,1,0.02
15466,760,6,0.11
15466,525,8,0.07
15467,388,7,0.1
15467,834,1,0.17
15467,694,4,0.17
15467,1964,4,0.05
15467,1781,1,0.16
15467,374,3,0.08
15467,1718,9,0.1
15468,228,7,0.2
15468,857,7,0.0
15468,1695,6,0.16
15468,1061,8,0.11
15468,1138,9,0.19
15469,1972,9,0.09
15469,857,4,0.03
15469,1423,8,0.09
15469,517,2,0.08
15469,513,9,0.15
15469,1048,5,0.17
15469,1839,8,0.11
15469,20,10,0.08
15469,1103,9,0.01
15469,1850,7,0.1
15470,1635,8,0.06
15470,183,9,0.14
15470,1189,2,0.15
15470,91,10,0.18
15471,1557,4,0.12
15472,1089,8,0.09
15472,57,3,0.06
15472,793,1,0.0
15472,1752,1,0.16
15472,1131,1,0.06
15473,1469,6,0.1
15473,1271,5,0.16
15473,486,5,0.05
15473,1972,7,0.11
15473,271,7,0.12
15473,445,3,0.1
15473,692,10,0.12
15474,1614,10,0.09
15474,1956,7,0.13
15474,1768,3,0.07
15475,296,10,0.04
15475,1432,2,0.07
15476,6,1,0.11
15476,215,4,0.1
15476,201,1,0.08
15476,113,2,0.16
15476,1716,10,0.03
15476,1138,8,0.12
15476,1367,3,0.12
15476,70,9,0.02
15476,1605,4,0.01
15477,1864,2,0.09
15477,381,8,0.19
15477,731,3,0.01
15477,1739,2,0.18
15477,636,4,0.15
15478,1894,3,0.1
15478,1076,3,0.02
15478,183,5,0.09
15478,1672,7,0.12
15478,513,10,0.17
15478,102,4,0.05
15478,335,9,0.17
15478,1726,9,0.11
15478,1925,8,0.05
15479,1209,4,0.01
15479,1348,7,0.1
15479,1392,9,0.17
15480,962,7,0.12
15480,1951,8,0.02
15480,1031,4,0.15
15480,1598,4,0.04
15480,1010,8,0.16
15480,1019,9,0.1
15480,927,9,0.19
15480,322,1,0.13
15480,693,4,0.04
15481,1761,10,0.2
15481,85,4,0.1
15481,1123,5,0.01
15482,1363,1,0.1
15482,526,5,0.12
15482,1438,8,0.07
15483,1321,5,0.01
15483,1199,3,0.05
15484,1943,8,0.17
15485,832,2,0.04
15485,6,10,0.02
15485,1541,1,0.08
15485,412,9,0.02
15485,400,4,0.09
15485,123,8,0.08
15485,603,2,0.13
15485,1470,4,0.01
15486,1882,8,0.03
15486,186,2,0.18
15486,316,3,0.13
15486,1695,2,0.06
15486,1330,1,0.19
15486,807,5,0.17
15486,1412,5,0.15
15486,424,10,0.03
15486,1997,6,0.17
15487,1796,5,0.1
15487,1663,6,0.03
15487,1049,1,0.11
15487,1677,3,0.12
15488,1463,4,0.06
15488,762,8,0.05
15488,492,3,0.04
15489,698,2,0.07
15490,347,9,0.03
15490,5,10,0.01
15490,1201,5,0.13
15490,116,2,0.01
15490,1022,8,0.05
15490,1329,10,0.17
15490,92,7,0.02
15491,856,1,0.03
15491,882,9,0.1
15491,1719,1,0.18
15491,1205,4,0.07
15492,1267,6,0.02
15492,1462,3,0.12
15492,599,1,0.1
15493,1946,2,0.13
15493,921,7,0.03
15493,140,10,0.13
15493,492,4,0.06
15493,1464,8,0.16
15493,1255,3,0.01
15493,1581,8,0.2
15493,418,8,0.14
15494,156,1,0.12
15494,298,9,0.16
15494,1892,5,0.18
15494,1391,7,0.1
15494,1233,7,0.01
15494,658,4,0.2
15494,707,2,0.1
15494,61,3,0.08
15494,1741,9,0.13
15494,1990,10,0.01
15495,476,5,0.17
15496,1632,3,0.2
15496,279,9,0.02
15497,24,4,0.17
15497,117,8,0.2
15497,675,10,0.15
15498,1820,1,0.09
15499,1603,8,0.06
15499,1037,1,0.06
15499,1848,4,0.04
15499,360,8,0.17
15499,1339,5,0.0
15500,486,4,0.15
15501,1824,4,0.0
15501,1820,8,0.02
15501,730,8,0.02
15501,781,3,0.11
15501,42,5,0.14
15501,993,1,0.11
15501,1650,6,0.08
15502,766,10,0.01
15502,1622,8,0.15
15502,237,7,0.07
15502,1992,3,0.05
15502,404,9,0.09
15502,1507,8,0.16
15502,694,3,0.19
15502,576,3,0.14
15502,664,7,0.07
15503,586,10,0.15
15503,1964,5,0.1
15504,47,3,0.15
15504,976,8,0.03
15504,296,1,0.06
15504,508,9,0.13
15504,452,9,0.05
15504,1371,9,0.04
15504,1237,3,0.18
15504,949,2,0.19
15504,1730,7,0.08
15504,325,7,0.18
15505,439,10,0.09
15505,1338,7,0.17
15505,166,7,0.19
15505,472,6,0.07
15505,1713,8,0.15
15505,1678,5,0.16
15505,604,1,0.18
15506,197,3,0.12
15506,266,2,0.12
15506,835,4,0.19
15507,447,1,0.0
15507,315,7,0.09
15507,1811,8,0.1
15508,829,6,0.11
15508,1159,2,0.06
15508,1408,9,0.01
15508,1668,7,0.09
15508,397,3,0.12
15509,1552,5,0.18
15509,1958,7,0.17
15509,1043,6,0.07
15509,1157,5,0.0
15509,376,8,0.04
15509,1223,7,0.01
15509,104,2,0.03
15509,917,5,0.17
15509,240,2,0.0
15509,1159,1,0.08
15510,813,6,0.08
15510,1117,3,0.01
15510,1032,6,0.0
15510,1488,3,0.07
15511,1168,7,0.03
15511,428,4,0.12
15511,1114,9,0.05
15511,781,2,0.15
15512,1912,7,0.19
15512,522,5,0.13
15512,930,1,0.13
15512,1549,7,0.09
15512,1151,8,0.16
15512,805,9,0.07
15512,675,8,0.09
15512,1171,7,0.02
15512,748,4,0.08
15512,147,9,0.08
15513,1084,7,0.16
15513,958,8,0.17
15513,1613,8,0.11
15513,1315,1,0.03
15513,1838,4,0.04
15513,165,9,0.17
15513,1528,7,0.05
15514,611,3,0.16
15514,1368,7,0.13
15514,261,6,0.15
15514,1391,4,0.1
15514,823,1,0.08
15514,314,1,0.11
15515,1078,3,0.19
15515,1419,5,0.05
15515,178,10,0.04
15515,47,5,0.07
15515,628,2,0.16
15516,716,6,0.19
15516,1109,3,0.18
15516,1731,9,0.18
15516,1501,2,0.0
15516,1238,6,0.0
15516,1355,9,0.09
15516,1941,3,0.2
15517,1931,9,0.04
15517,989,4,0.06
15517,1568,2,0.12
15517,851,2,0.03
15517,231,1,0.15
15517,1193,10,0.07
15517,980,2,0.18
15518,1538,10,0.13
15518,1128,9,0.05
15518,1610,10,0.12
15518,1159,7,0.2
15519,1230,9,0.1
15520,1615,9,0.08
15520,265,2,0.16
15520,1418,7,0.03
15521,1620,9,0.11
15521,1151,3,0.06
15521,1712,7,0.13
15521,341,10,0.08
15521,804,5,0.15
15521,1520,5,0.08
15521,867,8,0.11
15521,1079,7,0.05
15522,316,2,0.08
15522,1710,2,0.13
15522,608,6,0.11
15522,1819,4,0.11
15522,203,8,0.19
15522,1517,10,0.02
15522,1895,2,0.03
15522,1053,8,0.06
15523,1121,8,0.12
15523,1038,7,0.1
15523,206,9,0.16
15523,1382,9,0.14
15523,679,6,0.03
15523,177,8,0.07
15523,1494,6,0.15
15523,721,7,0.17
15524,1125,1,0.07
15524,1858,1,0.03
15524,1554,1,0.08
15524,1011,9,0.08
15524,1584,2,0.14
15524,1575,9,0.11
15524,1444,5,0.04
15525,1682,4,0.08
15525,1275,5,0.15
15526,1828,9,0.01
15526,759,10,0.15
15526,1586,10,0.11
15526,1799,4,0.08
15526,7,9,0.16
15526,43,10,0.16
15526,1054,6,0.17
15526,328,8,0.03
15526,607,9,0.17
15526,1136,9,0.01
15527,1630,3,0.09
15527,560,2,0.16
15527,555,9,0.11
15527,591,1,0.13
15527,746,6,0.14
15527,862,10,0.11
15527,1573,7,0.16
15528,756,8,0.14
15528,691,10,0.1
15528,1808,7,0.02
15528,1188,5,0.1
15528,438,8,0.15
15528,1002,8,0.08
15528,1979,1,0.19
15528,808,1,0.09
15528,1817,6,0.14
15528,336,4,0.07
15529,1079,4,0.16
15529,1081,7,0.1
15529,409,3,0.2
15529,13,8,0.12
15529,910,9,0.19
15530,651,2,0.06
15530,424,4,0.17
15530,929,8,0.15
15530,472,3,0.13
15530,953,3,0.07
15530,1128,9,0.05
15531,928,9,0.01
15531,1468,10,0.03
15531,868,5,0.06
15532,1990,9,0.08
15532,429,8,0.2
15532,1607,7,0.01
15533,965,5,0.09
15533,609,8,0.11
15533,80,10,0.11
15534,674,7,0.06
15534,797,10,0.19
15534,1235,7,0.14
15534,1013,10,0.05
15534,1138,1,0.0
15535,428,4,0.13
15535,385,10,0.15
15535,1757,1,0.15
15536,1889,4,0.17
15537,1445,10,0.11
15537,1373,6,0.05
15537,1299,10,0.07
15537,1482,6,0.13
15537,525,5,0.02
15537,161,10,0.06
15537,715,1,0.09
15537,884,2,0.13
15537,1647,2,0.04
15537,1876,7,0.0
15538,879,3,0.05
15538,1140,2,0.02
15538,1839,8,0.14
15538,1851,8,0.09
15539,397,3,0.1
15539,1156,3,0.07
15539,1563,9,0.05
15539,1479,8,0.04
15539,599,7,0.14
15539,192,2,0.04
15539,92,7,0.08
15539,1354,4,0.17
15540,1643,7,0.2
15540,1653,2,0.08
15540,1183,3,0.08
15540,1142,9,0.14
15540,1042,3,0.07
15540,483,9,0.08
15540,339,3,0.14
15540,1543,6,0.07
15540,67,9,0.12
15541,719,6,0.05
15542,1671,10,0.03
15542,1200,8,0.07
15542,1977,8,0.04
15542,813,2,0.1
15542,1501,5,0.05
15543,1425,2,0.11
15543,896,1,0.0
15543,1630,9,0.16
15543,861,4,0.15
15543,520,9,0.19
15543,242,3,0.04
15543,1054,4,0.08
15544,1546,6,0.09
15544,768,3,0.11
15544,1440,4,0.13
15544,923,1,0.2
15544,1380,6,0.16
15544,623,10,0.12
15544,1015,7,0.01
15544,756,10,0.03
15544,788,3,0.16
15545,1979,10,0.06
15545,1018,1,0.14
15545,1676,5,0.01
15546,1434,2,0.1
15546,131,4,0.14
15546,181,9,0.15
15546,748,1,0.18
15546,1958,4,0.13
15547,1620,9,0.03
15547,1467,3,0.18
15547,1040,4,0.0
15547,1537,4,0.15
15547,1348,3,0.08
15547,1883,8,0.02
15547,766,10,0.13
15547,478,8,0.15
15547,1125,3,0.16
15547,1038,8,0.16
15548,835,3,0.02
15548,1551,3,0.02
15548,1935,4,0.03
15548,759,8,0.19
15548,1036,4,0.16
15548,1255,1,0.16
15548,143,3,0.16
15548,898,5,0.15
15548,100,9,0.14
15549,1626,1,0.13
15549,437,3,0.17
15549,1693,5,0.13
15549,1691,1,0.05
15550,1270,3,0.11
15550,1954,7,0.16
15550,1575,1,0.02
15550,1870,4,0.14
15550,285,1,0.04
15550,1284,1,0.08
15550,1473,9,0.17
15550,1898,9,0.09
15550,1679,6,0.06
15550,1704,4,0.03
15551,1197,3,0.2
15551,206,6,0.06
15551,343,5,0.11
15552,1653,8,0.04
15552,907,4,0.11
15552,1496,6,0.14
15553,1020,9,0.19
15553,535,3,0.2
15553,1007,9,0.11
15553,845,4,0.07
15553,1784,8,0.05
15553,1608,8,0.05
15553,1203,4,0.1
15553,1267,5,0.03
15553,1855,7,0.08
15553,1664,7,0.07
15554,1378,6,0.08
15554,744,2,0.15
15554,561,5,0.12
15554,1859,9,0.09
15554,596,8,0.08
15554,858,8,0.13
15554,1266,3,0.06
15555,249,8,0.1
15555,1268,9,0.16
15556,419,4,0.02
15556,276,6,0.15
15556,1558,4,0.15
15556,11,5,0.16
15556,622,5,0.15
15556,1534,9,0.11
15556,433,5,0.03
15556,58,3,0.15
15556,1866,7,0.08
15556,669,3,0.17
15557,726,5,0.11
15557,1699,8,0.09
15557,1417,4,0.18
15557,1146,5,0.18
15558,992,4,0.02
15558,1357,3,0.16
15558,397,7,0.17
15558,904,7,0.03
15559,1683,8,0.11
15559,1401,2,0.18
15559,51,8,0.11
15559,1191,9,0.14
15559,1311,8,0.12
15559,1135,7,0.09
15559,38,3,0.0
15559,998,4,0.06
15559,1256,1,0.08
15560,1306,8,0.06
15560,1252,5,0.04
15560,604,2,0.14
15560,387,4,0.07
15560,1649,10,0.09
15560,1012,7,0.15
15561,1245,3,0.01
15561,1858,5,0.11
15561,1204,10,0.13
15561,1467,3,0.06
15561,1529,1,0.06
15561,607,4,0.15
15561,44,7,0.07
15561,610,7,0.11
15561,376,1,0.05
15562,1814,5,0.14
15562,500,10,0.1
15562,345,7,0.02
15562,74,5,0.08
15562,1758,1,0.12
15562,1145,1,0.14
15562,217,1,0.03
15562,843,6,0.12
15562,1395,7,0.03
15563,1674,1,0.02
15563,1746,1,0.0
15563,1975,8,0.05
15563,179,6,0.06
15564,1129,3,0.09
15565,1532,6,0.07
15565,108,9,0.12
15565,117,2,0.12
15566,609,6,0.06
15566,799,9,0.02
15566,323,5,0.1
15566,633,8,0.03
15566,1693,2,0.11
15566,1944,5,0.1
15566,1008,7,0.14
15566,1001,5,0.11
15567,827,2,0.03
15568,1455,9,0.17
15568,712,8,0.07
15568,717,6,0.1
15568,229,8,0.17
15568,1417,1,0.08
15568,225,2,0.18
15569,1230,7,0.17
15569,25,1,0.13
15569,1363,1,0.14
15569,142,9,0.18
15569,1447,7,0.13
15569,1738,1,0.16
15569,1381,2,0.1
15569,1740,6,0.11
15569,319,10,0.11
15570,604,8,0.15
15571,5,4,0.19
15572,884,2,0.13
15572,1857,3,0.04
15572,183,9,0.19
15572,1281,9,0.17
15572,1058,10,0.02
15572,1789,5,0.17
15572,1474,4,0.09
15573,1897,1,0.13
15573,1726,3,0.05
15573,566,8,0.12
15574,1161,2,0.18
15574,1100,6,0.05
15574,1389,4,0.17
15574,1197,6,0.16
15574,1580,9,0.09
15574,1495,6,0.16
15574,224,4,0.15
15574,1226,7,0.14
15575,378,3,0.02
15575,44,8,0.17
15576,658,10,0.12
15576,893,6,0.12
15576,519,3,0.11
15576,543,10,0.18
15576,990,1,0.1
15576,1520,9,0.18
15576,239,7,0.03
15576,1953,2,0.17
15576,1671,9,0.13
15576,1223,3,0.07
15577,575,5,0.08
15578,1324,7,0.15
15578,449,9,0.16
15578,291,7,0.09
15578,334,2,0.14
15579,1690,6,0.07
15579,1004,7,0.15
15579,1612,9,0.09
15579,723,6,0.14
15579,763,2,0.14
15580,461,7,0.13
15580,1363,2,0.14
15580,1987,5,0.03
15580,394,6,0.06
15580,809,5,0.15
15580,651,7,0.09
15581,1697,9,0.15
15581,1333,2,0.06
15581,543,4,0.08
15581,1313,1,0.17
15581,1059,5,0.16
15581,1083,2,0.08
15581,541,5,0.02
15582,829,3,0.16
15582,1578,8,0.11
15582,1941,9,0.07
15582,448,5,0.04
15582,226,10,0.04
15582,1694,10,0.14
15582,1940,4,0.08
15583,1073,1,0.04
15584,1988,1,0.01
15584,589,3,0.1
15584,1851,8,0.15
15584,192,8,0.05
15584,1032,7,0.13
15584,402,7,0.02
15585,257,2,0.12
15585,526,6,0.07
15585,1876,9,0.17
15585,870,10,0.08
15585,1716,7,0.15
15585,300,9,0.01
15585,26,4,0.17
15585,1202,8,0.17
15585,377,2,0.19
15585,1269,4,0.06
15586,1718,7,0.17
15586,844,9,0.03
15586,381,9,0.11
15586,230,1,0.03
15586,1637,4,0.15
15586,1337,6,0.15
15586,578,3,0.09
15586,1984,9,0.02
15586,317,3,0.1
15586,1206,10,0.07
15587,681,2,0.1
15587,573,2,0.11
15588,598,1,0.13
15588,831,8,0.16
15588,1158,8,0.13
15588,1706,4,0.02
15588,1936,9,0.02
15588,1114,5,0.18
15588,120,2,0.1
15588,664,1,0.18
15588,585,8,0.18
15588,831,8,0.05
15589,1720,8,0.18
15589,1745,7,0.18
15590,1981,3,0.15
15590,1695,7,0.02
15590,816,6,0.08
15590,1261,10,0.17
15590,1091,7,0.17
15590,1045,7,0.09
15590,1333,7,0.07
15590,594,8,0.02
15590,1966,10,0.2
15590,356,4,0.05
15591,439,4,0.07
15591,1774,8,0.07
15591,676,1,0.12
15591,1936,8,0.13
15592,123,1,0.19
15593,402,1,0.03
15593,904,4,0.18
15593,537,8,0.18
15593,589,8,0.18
15593,1085,5,0.12
15593,1732,2,0.2
15593,968,7,0.12
15594,1667,1,0.16
15594,18,10,0.18
15595,1114,3,0.09
15595,1989,6,0.07
15595,1554,3,0.11
15595,1517,8,0.07
15595,1439,5,0.09
15596,817,10,0.02
15596,1454,8,0.11
15596,1538,5,0.13
15596,1001,2,0.09
15597,884,6,0.12
15597,155,10,0.13
15597,1560,10,0.2
15597,482,5,0.08
15598,803,5,0.16
15598,1468,7,0.01
15598,1272,5,0.05
15598,1759,3,0.05
15598,1696,6,0.16
15598,1254,8,0.06
15598,571,10,0.16
15599,1241,6,0.19
15599,696,10,0.13
15599,1143,9,0.09
15599,1814,6,0.06
15599,1127,8,0.03
15599,1474,5,0.17
15600,1750,4,0.01
